datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,hours
2023-01-01,1672527600,58.8,52.5,55.5,58.8,52.5,55.5,47.2,74.5,0.04,100.0,12.5,['rain'],0.0,0.0,33.7,15.9,200.4,1015.0,96.4,14.7,5.9,0.5,0.0,10.0,08:44:13,1672559053,17:04:11,1672589051,0.31,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', 'C1292', '07150099999', 'D3623']",obs,"[{'datetime': '00:00:00', 'datetimeEpoch': 1672527600, 'temp': 58.8, 'feelslike': 58.8, 'humidity': 50.08, 'dew': 40.3, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 32.1, 'windspeed': 14.0, 'winddir': 209.0, 'pressure': 1013.9, 'visibility': 17.3, 'cloudcover': 87.3, 'solarradiation': 0.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Partially cloudy', 'icon': 'partly-cloudy-night', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '01:00:00', 'datetimeEpoch': 1672531200, 'temp': 58.8, 'feelslike': 58.8, 'humidity': 53.4, 'dew': 41.9, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 31.8, 'windspeed': 15.7, 'winddir': 216.0, 'pressure': 1014.3, 'visibility': 17.7, 'cloudcover': 95.1, 'solarradiation': 0.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '02:00:00', 'datetimeEpoch': 1672534800, 'temp': 58.5, 'feelslike': 58.5, 'humidity': 57.1, 'dew': 43.3, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 33.7, 'windspeed': 15.9, 'winddir': 216.0, 'pressure': 1014.3, 'visibility': 17.1, 'cloudcover': 94.1, 'solarradiation': 0.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '03:00:00', 'datetimeEpoch': 1672538400, 'temp': 58.1, 'feelslike': 58.1, 'humidity': 60.92, 'dew': 44.7, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 33.6, 'windspeed': 14.6, 'winddir': 216.0, 'pressure': 1014.7, 'visibility': 17.1, 'cloudcover': 96.6, 'solarradiation': 0.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '04:00:00', 'datetimeEpoch': 1672542000, 'temp': 57.6, 'feelslike': 57.6, 'humidity': 63.19, 'dew': 45.2, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 28.4, 'windspeed': 14.8, 'winddir': 216.0, 'pressure': 1015.3, 'visibility': 16.9, 'cloudcover': 99.0, 'solarradiation': 0.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '05:00:00', 'datetimeEpoch': 1672545600, 'temp': 56.8, 'feelslike': 56.8, 'humidity': 66.51, 'dew': 45.7, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 32.1, 'windspeed': 14.2, 'winddir': 216.0, 'pressure': 1015.6, 'visibility': 16.9, 'cloudcover': 92.5, 'solarradiation': 0.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '06:00:00', 'datetimeEpoch': 1672549200, 'temp': 56.4, 'feelslike': 56.4, 'humidity': 69.59, 'dew': 46.6, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 29.8, 'windspeed': 12.5, 'winddir': 216.0, 'pressure': 1015.9, 'visibility': 16.7, 'cloudcover': 96.6, 'solarradiation': 0.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '07:00:00', 'datetimeEpoch': 1672552800, 'temp': 56.3, 'feelslike': 56.3, 'humidity': 69.9, 'dew': 46.7, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 30.8, 'windspeed': 14.0, 'winddir': 216.0, 'pressure': 1016.7, 'visibility': 16.4, 'cloudcover': 96.6, 'solarradiation': 0.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '08:00:00', 'datetimeEpoch': 1672556400, 'temp': 55.8, 'feelslike': 55.8, 'humidity': 72.94, 'dew': 47.3, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 26.1, 'windspeed': 11.1, 'winddir': 206.0, 'pressure': 1016.8, 'visibility': 16.1, 'cloudcover': 96.6, 'solarradiation': 0.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '09:00:00', 'datetimeEpoch': 1672560000, 'temp': 55.5, 'feelslike': 55.5, 'humidity': 74.28, 'dew': 47.5, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 21.9, 'windspeed': 10.1, 'winddir': 209.0, 'pressure': 1017.6, 'visibility': 16.3, 'cloudcover': 96.6, 'solarradiation': 0.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '10:00:00', 'datetimeEpoch': 1672563600, 'temp': 55.4, 'feelslike': 55.4, 'humidity': 74.8, 'dew': 47.5, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': ['rain'], 'windgust': 23.8, 'windspeed': 10.1, 'winddir': 207.0, 'pressure': 1018.1, 'visibility': 15.1, 'cloudcover': 96.6, 'solarradiation': 8.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999', 'D3623'], 'source': 'obs'}, {'datetime': '11:00:00', 'datetimeEpoch': 1672567200, 'temp': 55.7, 'feelslike': 55.7, 'humidity': 75.51, 'dew': 48.1, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 22.2, 'windspeed': 8.6, 'winddir': 198.0, 'pressure': 1018.2, 'visibility': 15.8, 'cloudcover': 96.6, 'solarradiation': 25.0, 'solarenergy': 0.1, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', 'C1292', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '12:00:00', 'datetimeEpoch': 1672570800, 'temp': 55.4, 'feelslike': 55.4, 'humidity': 76.64, 'dew': 48.2, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 17.5, 'windspeed': 8.0, 'winddir': 189.0, 'pressure': 1017.7, 'visibility': 14.4, 'cloudcover': 99.0, 'solarradiation': 27.0, 'solarenergy': 0.1, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', 'C1292', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '13:00:00', 'datetimeEpoch': 1672574400, 'temp': 54.7, 'feelslike': 54.7, 'humidity': 79.3, 'dew': 48.5, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 19.9, 'windspeed': 7.6, 'winddir': 187.0, 'pressure': 1016.6, 'visibility': 14.1, 'cloudcover': 96.6, 'solarradiation': 29.0, 'solarenergy': 0.1, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', 'C1292', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '14:00:00', 'datetimeEpoch': 1672578000, 'temp': 53.9, 'feelslike': 53.9, 'humidity': 84.18, 'dew': 49.3, 'precip': 0.002, 'precipprob': 100.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': ['rain'], 'windgust': 18.2, 'windspeed': 6.8, 'winddir': 183.0, 'pressure': 1016.0, 'visibility': 9.3, 'cloudcover': 99.0, 'solarradiation': 16.0, 'solarenergy': 0.1, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Rain, Overcast', 'icon': 'rain', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', 'C1292', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '15:00:00', 'datetimeEpoch': 1672581600, 'temp': 53.2, 'feelslike': 53.2, 'humidity': 89.33, 'dew': 50.2, 'precip': 0.032, 'precipprob': 100.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': ['rain'], 'windgust': 12.9, 'windspeed': 7.1, 'winddir': 163.0, 'pressure': 1015.4, 'visibility': 4.6, 'cloudcover': 99.0, 'solarradiation': 18.0, 'solarenergy': 0.1, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Rain, Overcast', 'icon': 'rain', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', 'C1292', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '16:00:00', 'datetimeEpoch': 1672585200, 'temp': 52.7, 'feelslike': 52.7, 'humidity': 91.16, 'dew': 50.2, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 15.9, 'windspeed': 7.5, 'winddir': 154.0, 'pressure': 1014.4, 'visibility': 9.8, 'cloudcover': 99.0, 'solarradiation': 13.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', 'C1292', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '17:00:00', 'datetimeEpoch': 1672588800, 'temp': 52.6, 'feelslike': 52.6, 'humidity': 90.87, 'dew': 50.0, 'precip': 0.006, 'precipprob': 100.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': ['rain'], 'windgust': 16.8, 'windspeed': 7.8, 'winddir': 159.0, 'pressure': 1013.6, 'visibility': 12.2, 'cloudcover': 99.0, 'solarradiation': 5.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Rain, Overcast', 'icon': 'rain', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', 'C1292', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '18:00:00', 'datetimeEpoch': 1672592400, 'temp': 52.6, 'feelslike': 52.6, 'humidity': 88.15, 'dew': 49.2, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 15.1, 'windspeed': 7.1, 'winddir': 153.0, 'pressure': 1013.0, 'visibility': 12.1, 'cloudcover': 95.3, 'solarradiation': 0.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '19:00:00', 'datetimeEpoch': 1672596000, 'temp': 52.5, 'feelslike': 52.5, 'humidity': 88.04, 'dew': 49.0, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 14.5, 'windspeed': 5.4, 'winddir': 169.0, 'pressure': 1012.5, 'visibility': 13.3, 'cloudcover': 96.6, 'solarradiation': 0.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '20:00:00', 'datetimeEpoch': 1672599600, 'temp': 53.7, 'feelslike': 53.7, 'humidity': 84.36, 'dew': 49.1, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 11.3, 'windspeed': 5.8, 'winddir': 188.0, 'pressure': 1012.3, 'visibility': 15.9, 'cloudcover': 95.3, 'solarradiation': 0.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '21:00:00', 'datetimeEpoch': 1672603200, 'temp': 54.4, 'feelslike': 54.4, 'humidity': 79.97, 'dew': 48.3, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 14.8, 'windspeed': 7.8, 'winddir': 189.0, 'pressure': 1012.5, 'visibility': 15.3, 'cloudcover': 92.4, 'solarradiation': 0.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '22:00:00', 'datetimeEpoch': 1672606800, 'temp': 55.8, 'feelslike': 55.8, 'humidity': 75.59, 'dew': 48.2, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 17.5, 'windspeed': 7.6, 'winddir': 191.0, 'pressure': 1012.5, 'visibility': 16.1, 'cloudcover': 98.8, 'solarradiation': 0.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999'], 'source': 'obs'}, {'datetime': '23:00:00', 'datetimeEpoch': 1672610400, 'temp': 56.9, 'feelslike': 56.9, 'humidity': 71.82, 'dew': 47.9, 'precip': 0.0, 'precipprob': 0.0, 'snow': 0.0, 'snowdepth': 0.0, 'preciptype': None, 'windgust': 18.4, 'windspeed': 7.9, 'winddir': 198.0, 'pressure': 1012.5, 'visibility': 15.9, 'cloudcover': 100.0, 'solarradiation': 0.0, 'solarenergy': 0.0, 'uvindex': 0.0, 'severerisk': 10.0, 'conditions': 'Overcast', 'icon': 'cloudy', 'stations': ['07149099999', '07156099999', '07146099999', '07157099999', '07147099999', '07150099999'], 'source': 'obs'}]"
